objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,redshift,plate,mjd,fiberid,class
1.24E+18,193.1149655,67.53244734,18.90951,17.34743,16.60007,16.19603,15.88355,1412,301,4,190,5.57E+17,0.07986909,495,51988,432,GALAXY
1.24E+18,193.7615404,67.47971715,18.20099,17.3812,17.21683,17.11916,17.04035,1412,301,4,191,5.57E+17,0.0279711,495,51988,466,GALAXY
1.24E+18,193.4957893,67.58097379,19.54178,18.32107,17.76681,17.42197,17.32798,1412,301,4,191,5.57E+17,0.1044902,495,51988,439,GALAXY
1.24E+18,194.9344401,67.57114841,18.38426,17.16695,16.38097,15.95168,15.67543,1412,301,4,194,5.57E+17,0.1603603,495,51988,483,GALAXY
1.24E+18,194.9702666,67.54990343,18.73359,17.4823,17.00381,16.72546,16.63228,1412,301,4,194,5.57E+17,0.1063388,495,51988,500,GALAXY
1.24E+18,195.2293749,67.41790533,18.42472,18.32748,18.15513,17.94509,17.71956,1412,301,4,195,5.57E+17,0.255159,495,51988,515,QSO
1.24E+18,195.0212964,67.40698988,18.37883,16.32108,15.30301,14.84614,14.49638,1412,301,4,195,5.57E+17,0.1022092,495,51988,491,GALAXY
1.24E+18,195.2865588,67.41294986,19.22516,18.15972,17.57144,17.22792,17.01337,1412,301,4,195,5.57E+17,0.1596445,495,51988,512,GALAXY
1.24E+18,195.7403534,67.50183445,19.06651,19.09573,19.07942,18.8171,18.86828,1412,301,4,196,5.57E+17,1.837865,495,51988,516,QSO
1.24E+18,195.5310268,67.39316922,19.22559,17.30335,16.3106,15.85596,15.49852,1412,301,4,196,5.57E+17,0.1038388,495,51988,519,GALAXY
1.24E+18,195.6680235,67.47798891,18.61925,16.54147,15.51282,15.07296,14.76075,1412,301,4,196,5.57E+17,0.1054655,495,51988,508,GALAXY
1.24E+18,195.7153435,67.42248166,19.59255,17.57385,16.5424,16.11305,15.7552,1412,301,4,196,5.57E+17,0.1093465,495,51988,509,GALAXY
1.24E+18,195.8066544,67.55663466,19.07506,17.89567,17.30803,16.99265,16.87239,1412,301,4,196,5.57E+17,0.08143561,495,51988,546,GALAXY
1.24E+18,196.0870318,67.49433318,19.40683,17.72495,16.77014,16.368,16.05371,1412,301,4,197,5.57E+17,0.1042049,495,51988,556,GALAXY
1.24E+18,196.2264471,67.50179418,19.26936,18.92753,18.8115,18.54709,18.54994,1412,301,4,198,5.57E+17,0.5384061,495,51988,598,QSO
1.24E+18,196.4186768,67.44928568,19.31843,18.23345,17.85341,17.72226,17.72063,1412,301,4,198,5.57E+17,-0.000372181,495,51988,599,STAR
1.24E+18,196.7075598,67.31628186,18.99553,18.69853,18.44378,18.50162,18.69406,1412,301,4,199,5.57E+17,1.021832,495,51988,621,QSO
1.24E+18,196.9954681,67.38077492,18.30367,16.70793,15.98614,15.60376,15.29919,1412,301,4,200,5.57E+17,0.02810622,495,51988,635,GALAXY
1.24E+18,197.1024099,67.36161803,19.35075,18.03179,17.45678,17.11616,16.91973,1412,301,4,200,5.57E+17,0.09877037,495,51988,637,GALAXY
1.24E+18,197.4617211,67.33339148,18.17575,17.24731,17.10248,16.90595,16.88996,1412,301,4,201,5.57E+17,0.05524432,495,51988,632,GALAXY
1.24E+18,197.4852289,67.23559861,19.26132,17.57672,16.81946,16.43175,16.1311,1412,301,4,201,5.59E+17,0.05587082,496,51988,350,GALAXY
1.24E+18,198.6739214,67.21363234,18.83863,18.62709,18.41281,18.29319,18.24026,1412,301,4,204,5.59E+17,1.432846,496,51988,386,QSO
1.24E+18,198.8226595,67.17630325,16.78648,15.59648,15.17024,14.92366,14.86014,1412,301,4,204,7.69E+18,0.01931784,6826,56449,710,GALAXY
1.24E+18,198.4911606,67.28093832,18.66362,17.67491,17.2077,16.85767,16.67229,1412,301,4,204,5.59E+17,0.09405024,496,51988,329,GALAXY
1.24E+18,199.1785391,67.16172339,18.34527,18.14055,17.93281,17.87583,17.8449,1412,301,4,205,7.69E+18,1.408558,6826,56449,706,QSO
1.24E+18,199.3486283,67.073258,18.40613,16.5611,15.67238,15.21015,14.85081,1412,301,4,206,5.59E+17,0.06748982,496,51988,426,GALAXY
1.24E+18,199.748564,67.11875343,17.57432,15.7761,15.10021,14.82369,14.69458,1412,301,4,207,2.75E+18,-0.000108672,2445,54573,332,STAR
1.24E+18,199.899202,67.05383821,16.35411,15.36218,15.16367,15.11111,15.14995,1412,301,4,207,2.75E+18,-0.000199579,2445,54573,343,STAR
1.24E+18,129.6043379,0.866239624,19.5235,17.98519,17.39058,17.12606,16.97397,1239,301,6,62,8.39E+18,-5.03E-05,7452,56745,677,STAR
1.24E+18,129.764439,0.977946569,18.94949,17.29111,16.70646,16.48729,16.38409,1239,301,6,63,8.39E+18,0.000334893,7452,56745,718,STAR
1.24E+18,129.7963129,0.974140674,18.83398,17.60213,17.13682,16.94587,16.85833,1239,301,6,63,8.39E+18,0.000360158,7452,56745,711,STAR
1.24E+18,129.8629098,0.868330818,19.45752,18.02679,17.52588,17.33911,17.29528,1239,301,6,63,8.39E+18,0.000128871,7452,56745,743,STAR
1.24E+18,129.7395578,0.890966455,19.30644,17.17385,16.42016,16.17381,16.03909,1239,301,6,63,8.39E+18,7.21E-05,7452,56745,716,STAR
1.24E+18,129.7405439,0.95970674,19.10767,16.92346,16.01881,15.55927,15.18748,1239,301,6,63,5.40E+18,0.08518721,4793,55648,726,GALAXY
1.24E+18,130.1690211,0.930808488,19.26504,17.65544,17.0693,16.88106,16.77215,1239,301,6,65,8.39E+18,0.00018613,7452,56745,790,STAR
1.24E+18,130.302043,1.039357224,18.9889,17.95793,17.53929,17.17798,17.09679,1239,301,6,66,5.26E+17,0.09421172,467,51901,357,GALAXY
1.24E+18,130.388728,1.034946096,18.29959,16.99849,16.51148,16.33965,16.2438,1239,301,6,67,8.39E+18,0.000426561,7452,56745,837,STAR
1.24E+18,130.3961976,1.032279769,19.10789,17.98856,17.22671,16.67428,16.60073,1239,301,6,67,5.26E+17,0.1106031,467,51901,358,GALAXY
1.24E+18,130.4135102,0.97408802,19.01042,17.62839,16.97136,16.60395,16.33054,1239,301,6,67,5.26E+17,0.05968515,467,51901,347,GALAXY
1.24E+18,130.4963092,1.017296009,18.51073,16.47286,15.51703,15.07813,14.74757,1239,301,6,68,5.26E+17,0.07716153,467,51901,341,GALAXY
1.24E+18,130.4909431,0.929910591,18.41298,16.74413,16.02474,15.66051,15.39527,1239,301,6,68,5.26E+17,0.03985805,467,51901,356,GALAXY
1.24E+18,130.5072721,1.008887677,18.96817,17.08358,16.35617,16.10077,15.96041,1239,301,6,68,8.39E+18,0.000176059,7452,56745,869,STAR
1.24E+18,130.5860306,0.841666621,18.73209,17.42852,16.93897,16.76886,16.716,1239,301,6,68,8.39E+18,0.000456295,7452,56745,861,STAR
1.24E+18,130.4842682,0.972578297,19.38807,17.00128,16.00124,15.65133,15.45111,1239,301,6,68,8.39E+18,-4.47E-05,7452,56745,873,STAR
1.24E+18,130.5481836,0.869703235,19.31852,18.31107,18.00468,17.87185,17.79711,1239,301,6,68,8.39E+18,0.0011957,7452,56745,874,STAR
1.24E+18,130.640354,0.96366821,19.1713,17.51874,16.89882,16.67628,16.60067,1239,301,6,69,8.39E+18,0.000125777,7452,56745,909,STAR
1.24E+18,130.6695664,0.94486705,18.03523,16.61343,16.05767,15.84383,15.75582,1239,301,6,69,8.39E+18,0.000284666,7452,56745,912,STAR
1.24E+18,130.6664571,0.974759805,18.93608,17.72994,17.07285,16.63597,16.41737,1239,301,6,69,5.26E+17,0.07082727,467,51901,381,GALAXY
1.24E+18,130.7036712,0.888301178,19.06514,17.65465,16.94225,16.51152,16.20241,1239,301,6,69,5.26E+17,0.07786156,467,51901,394,GALAXY
1.24E+18,130.9111596,0.90520605,17.89512,16.37001,15.8435,15.67813,15.62438,1239,301,6,70,8.39E+18,0.000353305,7452,56745,951,STAR
1.24E+18,130.7789295,0.962776277,19.15103,17.32718,16.49546,16.10516,15.84143,1239,301,6,70,5.26E+17,0.07698908,467,51901,396,GALAXY
1.24E+18,130.8416773,0.999005482,18.95358,17.54726,16.75322,16.35117,16.08986,1239,301,6,70,5.26E+17,0.1103812,467,51901,387,GALAXY
1.24E+18,130.8521632,0.9515729,18.59335,16.53429,15.48791,14.98926,14.61014,1239,301,6,70,5.26E+17,0.09632748,467,51901,389,GALAXY
1.24E+18,131.0780284,0.886101128,18.64174,18.91801,19.41393,19.7797,20.10166,1239,301,6,72,4.29E+18,0.000219723,3810,56015,286,STAR
1.24E+18,131.145721,0.9216028,18.01667,17.71583,17.63513,17.56084,17.53474,1239,301,6,72,5.26E+17,0.4392891,467,51901,433,QSO
1.24E+18,131.1670723,0.896986715,19.44703,18.51745,18.20906,18.0818,18.05621,1239,301,6,72,8.39E+18,0.000377013,7452,56745,947,STAR
1.24E+18,131.4285307,0.892972927,17.23115,16.21958,15.89617,15.77086,15.75076,1239,301,6,74,5.26E+17,0.000505149,467,51901,474,STAR
1.24E+18,131.5140395,1.042655602,19.0538,18.05894,17.70553,17.36757,17.31099,1239,301,6,74,5.26E+17,0.09932062,467,51901,471,GALAXY
1.24E+18,131.6037662,0.870949199,19.56183,17.49019,16.43337,15.98075,15.61759,1239,301,6,75,5.26E+17,0.1331383,467,51901,493,GALAXY
1.24E+18,131.6155845,0.999409741,19.21333,18.17585,17.65982,17.30348,17.15561,1239,301,6,75,5.26E+17,0.1368205,467,51901,496,GALAXY
1.24E+18,131.7114272,0.981802778,18.36962,17.42518,17.08095,16.82813,16.6849,1239,301,6,76,5.26E+17,0.04444544,467,51901,491,GALAXY
1.24E+18,131.7574346,0.953950406,19.55156,19.22396,19.06283,18.77032,18.41939,1239,301,6,76,5.26E+17,0.4175337,467,51901,495,QSO
1.24E+18,131.8164579,0.970813974,19.39783,18.45479,18.15135,18.02851,17.98174,1239,301,6,76,5.26E+17,0.000351601,467,51901,520,STAR
1.24E+18,131.862887,0.856967232,18.89548,17.18219,16.32449,15.8586,15.52427,1239,301,6,77,5.27E+17,0.08664612,468,51912,306,GALAXY
1.24E+18,132.0172665,1.032359395,19.50385,18.1298,17.49653,17.09622,16.82295,1239,301,6,78,5.27E+17,0.06073343,468,51912,360,GALAXY
1.24E+18,132.1399832,0.977792655,19.07961,18.71205,18.42341,17.54997,16.92446,1239,301,6,79,5.26E+17,7.64E-05,467,51901,176,STAR
1.24E+18,132.1675578,1.03879891,16.32248,14.49791,13.67579,13.28125,12.98785,1239,301,6,79,5.27E+17,0.02875791,468,51912,348,GALAXY
1.24E+18,132.2905231,0.843256578,18.55633,17.43465,16.82716,16.44149,16.17811,1239,301,6,80,5.26E+17,0.110275,467,51901,154,GALAXY
1.24E+18,132.3057394,0.851864491,17.62388,16.33436,15.77431,15.40415,15.19773,1239,301,6,80,5.26E+17,0.04318164,467,51901,151,GALAXY
1.24E+18,132.308803,0.985407015,18.5629,17.37638,16.83822,16.47843,16.29918,1239,301,6,80,5.26E+17,0.07032876,467,51901,593,GALAXY
1.24E+18,132.324183,0.916772328,18.24553,16.78551,16.07953,15.67505,15.37856,1239,301,6,80,5.26E+17,0.06716337,467,51901,595,GALAXY
1.24E+18,132.3955989,0.846467715,18.81898,17.48216,16.77225,16.32894,16.02688,1239,301,6,80,5.26E+17,0.06537782,467,51901,160,GALAXY
1.24E+18,132.419012,0.867893518,18.27974,16.72687,16.00819,15.62812,15.3685,1239,301,6,80,5.26E+17,0.06575395,467,51901,152,GALAXY
1.24E+18,132.4409994,1.010528692,16.99676,15.61901,15.02207,14.73689,14.53493,1239,301,6,81,5.26E+17,0.02891477,467,51901,591,GALAXY
1.24E+18,132.480369,0.884869938,19.17146,18.60566,18.22794,18.11941,18.03273,1239,301,6,81,5.27E+17,1.032418,468,51912,396,QSO
1.24E+18,132.4730651,0.919466118,19.04245,17.09803,16.18526,15.72472,15.36897,1239,301,6,81,5.27E+17,0.05821403,468,51912,397,GALAXY
1.24E+18,132.5847191,0.970191527,17.99037,17.0582,16.8082,16.6941,16.67915,1239,301,6,82,4.29E+18,0.000370929,3813,55532,296,STAR
1.24E+18,159.2040539,65.92367835,18.78877,17.88535,17.55405,17.40976,17.34879,1350,301,5,301,7.97E+18,0.000349517,7083,56722,806,STAR
1.24E+18,159.3052772,65.89154966,19.044,17.17616,16.19793,15.76318,15.39966,1350,301,5,301,5.51E+17,0.1276973,489,51930,454,GALAXY
1.24E+18,159.4316776,65.91334689,18.71826,18.31062,18.428,18.07148,17.5835,1350,301,5,302,5.51E+17,-6.93E-05,489,51930,538,STAR
1.24E+18,159.4936099,66.00161553,18.86229,18.64575,18.45397,18.57135,18.62154,1350,301,5,302,5.51E+17,1.00087,489,51930,531,QSO
1.24E+18,160.4240588,66.00965082,17.80951,16.11323,15.38705,15.03421,14.77369,1350,301,5,304,5.51E+17,0.03713614,489,51930,564,GALAXY
1.24E+18,160.3103336,65.98131113,18.62109,17.56084,17.10715,16.90391,16.83014,1350,301,5,304,5.51E+17,0.03254503,489,51930,572,GALAXY
1.24E+18,160.8809598,66.07819226,18.50603,17.59264,17.31516,17.21351,17.17369,1350,301,5,306,8.00E+18,-0.000916715,7105,56740,560,STAR
1.24E+18,160.8531157,66.26081701,17.76114,17.11323,16.93957,16.89289,16.8496,1350,301,5,306,5.51E+17,0.01163484,489,51930,567,GALAXY
1.24E+18,161.3005175,66.25839016,19.58817,18.26087,17.53818,17.14073,16.89859,1350,301,5,307,5.51E+17,0.09796344,489,51930,610,GALAXY
1.24E+18,161.6165445,66.27237848,19.26595,17.46534,16.58542,16.1579,15.87635,1350,301,5,308,5.52E+17,0.09735326,490,51929,357,GALAXY
1.24E+18,161.7310269,66.31475426,17.99952,16.77718,16.19005,15.80622,15.57587,1350,301,5,308,5.52E+17,0.09751196,490,51929,360,GALAXY
1.24E+18,161.9315579,66.30849292,17.94175,17.60519,17.45925,17.37135,17.16583,1350,301,5,309,8.00E+18,2.170778,7105,56740,588,QSO
1.24E+18,162.157992,66.36203628,17.19108,14.80805,13.86652,13.33982,12.91116,1350,301,5,309,5.52E+17,0.02180182,490,51929,392,GALAXY
1.24E+18,161.9311311,66.28707273,19.00303,17.87324,17.22034,16.85235,16.63616,1350,301,5,309,5.52E+17,0.1346923,490,51929,354,GALAXY
1.24E+18,162.0799216,66.29257477,19.14905,18.83721,18.4011,17.94061,17.93162,1350,301,5,309,5.52E+17,0.1344055,490,51929,359,QSO
1.24E+18,162.2508422,66.37038817,18.2266,16.77392,16.03798,15.66635,15.37885,1350,301,5,310,5.52E+17,0.02167348,490,51929,394,GALAXY
1.24E+18,162.6364095,66.4443279,16.83287,15.90121,15.59269,15.46585,15.4629,1350,301,5,311,5.52E+17,-1.70E-05,490,51929,400,STAR
1.24E+18,162.888977,66.5669439,17.22643,17.17161,17.40318,17.19643,16.75103,1350,301,5,312,8.00E+18,-0.000316388,7105,56740,666,STAR
1.24E+18,162.9647002,66.40713827,19.18962,18.07005,17.67898,17.46092,17.37914,1350,301,5,312,5.52E+17,0.0325822,490,51929,426,GALAXY
1.24E+18,163.226761,66.57482452,18.86189,17.55618,16.9549,16.72859,16.62586,1350,301,5,313,3.57E+18,-9.62E-05,3171,54862,306,STAR
1.24E+18,163.9426474,66.56349939,19.42651,18.11816,17.63557,17.46892,17.41808,1350,301,5,314,3.57E+18,-0.000161868,3171,54862,353,STAR
1.24E+18,164.1183117,66.55412586,18.29033,17.03568,16.49139,16.26974,16.14515,1350,301,5,315,3.57E+18,7.28E-05,3171,54862,351,STAR
1.24E+18,164.0313393,66.60857006,19.59986,18.67932,18.40908,18.32086,18.29444,1350,301,5,315,3.57E+18,-0.000458342,3171,54862,360,STAR
1.24E+18,164.1406966,66.61527639,17.91496,16.0438,15.21906,14.83079,14.52438,1350,301,5,315,5.52E+17,0.03815447,490,51929,463,GALAXY
1.24E+18,164.316664,66.75301417,17.35704,15.36778,14.51685,14.07645,13.7374,1350,301,5,316,5.52E+17,0.03782075,490,51929,476,GALAXY
1.24E+18,164.4031292,66.65843671,19.36465,19.43752,19.45278,19.37619,19.15063,1350,301,5,316,8.01E+18,2.008939,7111,56741,520,QSO
1.24E+18,164.9003934,66.7817007,18.73314,18.58062,18.44545,18.17795,18.13392,1350,301,5,317,8.01E+18,1.826694,7111,56741,526,QSO
1.24E+18,165.276304,66.86255395,18.71075,18.67105,18.36215,18.31271,18.36462,1350,301,5,318,5.52E+17,1.374556,490,51929,488,QSO
1.24E+18,165.1917693,66.78936227,19.343,18.46808,17.65402,17.20642,16.93707,1350,301,5,318,5.52E+17,0.1924995,490,51929,484,GALAXY
1.24E+18,165.4833698,66.92926913,19.35981,17.56063,16.75801,16.35093,16.0442,1350,301,5,319,5.52E+17,0.04213784,490,51929,481,GALAXY
1.24E+18,165.4416098,66.82106238,19.32928,18.02765,17.56221,17.38872,17.36161,1350,301,5,319,5.52E+17,0.04234345,490,51929,498,GALAXY
1.24E+18,166.3478836,66.83502734,17.75073,16.65104,16.19557,16.02032,15.98334,1350,301,5,321,3.57E+18,-0.000223513,3171,54862,469,STAR
1.24E+18,166.2072213,67.01592253,19.56887,18.63087,18.26802,18.16591,18.12483,1350,301,5,321,3.57E+18,-0.000512057,3171,54862,464,STAR
1.24E+18,166.5504114,67.05201156,18.72033,18.54313,18.52525,18.40101,18.23067,1350,301,5,322,5.52E+17,0.430222,490,51929,577,QSO
1.24E+18,166.5633552,67.05275,18.72011,16.75034,15.91922,15.6257,15.46474,1350,301,5,322,3.57E+18,1.42E-05,3171,54862,470,STAR
1.24E+18,166.5716786,66.87267968,19.54051,18.59713,18.17763,18.06377,17.99008,1350,301,5,322,3.57E+18,-0.000813352,3171,54862,478,STAR
1.24E+18,167.0723215,67.10074378,19.37709,18.44145,18.14249,18.05931,18.04993,1350,301,5,323,3.57E+18,-0.000274988,3171,54862,456,STAR
1.24E+18,167.5206141,66.9797269,17.4995,15.97823,15.37969,15.19296,15.11295,1350,301,5,324,3.57E+18,-8.58E-05,3171,54862,510,STAR
1.24E+18,167.5096794,66.98800339,17.20331,15.88442,15.19694,14.80654,14.54924,1350,301,5,324,5.52E+17,0.08014162,490,51929,617,GALAXY
1.24E+18,167.4284617,67.14850371,19.37963,18.43532,18.07927,17.96738,17.90337,1350,301,5,324,3.57E+18,-0.000536544,3171,54862,454,STAR
1.24E+18,168.2289563,67.20652523,18.88789,17.74246,17.83994,17.95258,18.07371,1350,301,5,326,3.57E+18,-0.00108336,3171,54862,567,STAR
1.24E+18,168.068698,67.12472649,18.84346,17.78072,17.38281,17.23199,17.08858,1350,301,5,326,5.53E+17,0.02117628,491,51942,356,GALAXY
1.24E+18,168.1541443,67.23921405,19.43956,18.50144,18.22274,18.1286,18.10882,1350,301,5,326,3.57E+18,-4.38E-05,3171,54862,528,STAR
1.24E+18,168.4838739,67.20560437,17.96475,16.25153,15.63214,15.39563,15.30873,1350,301,5,327,3.22E+18,-2.88E-06,2858,54498,358,STAR
1.24E+18,168.5515722,67.14632714,18.98153,17.97481,17.66971,17.52842,17.54242,1350,301,5,327,3.22E+18,-2.01E-05,2858,54498,355,STAR
1.24E+18,168.5908262,67.09969378,18.86829,17.32125,16.72417,16.47233,16.37452,1350,301,5,327,3.23E+18,-0.000176052,2873,54505,353,STAR
1.24E+18,168.5972813,67.28647347,16.16783,14.61059,14.09209,13.91282,13.86681,1350,301,5,327,3.22E+18,-0.000150664,2858,54498,346,STAR
1.24E+18,168.4265324,67.26253752,19.008,17.7005,16.92984,16.5235,16.25083,1350,301,5,327,5.53E+17,0.1386616,491,51942,394,GALAXY
1.24E+18,168.6920909,67.25415725,17.52872,16.44134,16.00889,15.8042,15.70897,1350,301,5,328,3.57E+18,-0.000103565,3171,54862,571,STAR
1.24E+18,168.6767615,67.28767271,18.58792,17.57274,17.25853,17.11197,17.05143,1350,301,5,328,3.22E+18,-0.00028961,2858,54498,353,STAR
1.24E+18,173.8822633,1.163446335,18.15849,16.71864,16.18181,15.99592,15.91883,756,301,6,388,3.22E+18,9.17E-06,2862,54471,410,STAR
1.24E+18,173.9576536,1.072348723,16.73693,15.51237,15.09747,14.95451,14.91397,756,301,6,388,3.24E+18,3.35E-05,2877,54523,446,STAR
1.24E+18,174.0039417,1.091718774,18.68265,17.79713,17.55771,17.48077,17.41665,756,301,6,389,3.22E+18,0.00035693,2862,54471,451,STAR
1.24E+18,174.0701426,1.091719021,18.93914,17.688,17.21649,17.06959,16.99519,756,301,6,389,3.22E+18,0.000442035,2862,54471,442,STAR
1.24E+18,174.0945,1.243049085,16.14532,14.67664,14.16206,14.01079,13.94738,756,301,6,389,3.22E+18,0.000120165,2862,54471,443,STAR
1.24E+18,174.094758,1.24708971,19.22702,17.31314,16.51145,16.22062,16.06054,756,301,6,389,3.24E+18,0.000159742,2877,54523,526,STAR
1.24E+18,174.109485,1.095800002,17.39197,16.10306,16.18448,16.26842,16.30496,756,301,6,389,3.18E+17,0.0004181,282,51658,529,STAR
1.24E+18,174.1209996,1.14778269,16.59283,15.62395,15.30324,15.19011,15.15665,756,301,6,389,3.22E+18,0.000369078,2862,54471,441,STAR
1.24E+18,174.158601,1.181061252,16.69172,15.35808,14.81534,14.61104,14.50966,756,301,6,390,3.22E+18,-0.000103,2862,54471,446,STAR
1.24E+18,174.1694826,1.132599263,18.36836,16.9301,16.37802,16.1909,16.09479,756,301,6,390,3.22E+18,-8.70E-05,2862,54471,450,STAR
1.24E+18,174.2179651,1.14673144,18.97325,18.82601,18.533,18.53048,18.58004,756,301,6,390,3.18E+17,1.019606,282,51658,521,QSO
1.24E+18,174.260722,1.243400167,18.2032,16.76197,16.21382,16.03029,15.94699,756,301,6,390,3.22E+18,3.49E-05,2862,54471,528,STAR
1.24E+18,174.270141,1.201013495,17.60926,16.41384,16.38573,16.44828,16.53413,756,301,6,390,3.18E+17,0.000177088,282,51658,565,STAR
1.24E+18,174.2709569,1.119253705,16.58563,14.87603,14.30624,14.15727,14.11046,756,301,6,390,3.22E+18,-0.000181149,2862,54471,536,STAR
1.24E+18,174.2712104,1.258452656,18.68983,17.80317,17.51327,17.42101,17.42872,756,301,6,390,3.22E+18,0.000591301,2862,54471,521,STAR
1.24E+18,174.2709326,1.156877148,18.88017,16.91899,15.83953,15.41537,15.09958,756,301,6,390,3.18E+17,0.1334362,282,51658,561,GALAXY
1.24E+18,174.2873592,1.17268684,19.56524,17.96464,17.17233,16.71544,16.37668,756,301,6,390,3.18E+17,0.1005495,282,51658,567,GALAXY
1.24E+18,174.3719513,1.157130167,18.2179,16.70404,16.1655,15.97195,15.88412,756,301,6,391,3.22E+18,6.90E-05,2862,54471,522,STAR
1.24E+18,174.457328,1.13931348,18.59388,17.69854,17.44631,17.35114,17.33499,756,301,6,392,3.22E+18,0.000209237,2862,54471,576,STAR
1.24E+18,174.461176,1.257886812,18.43758,16.36393,15.33636,14.898,14.55344,756,301,6,392,5.34E+18,0.1102821,4740,55651,164,GALAXY
1.24E+18,174.4795153,1.088469758,19.43582,18.12745,17.59701,17.39758,17.31391,756,301,6,392,3.22E+18,0.000152554,2862,54471,568,STAR
1.24E+18,174.6391861,1.157179831,16.06401,14.91476,14.9028,14.93205,14.99884,756,301,6,393,3.22E+18,0.000108741,2862,54471,565,STAR
1.24E+18,174.6587634,1.089234235,19.07494,17.65957,17.14226,16.95514,16.88328,756,301,6,393,3.22E+18,4.51E-05,2862,54471,570,STAR
1.24E+18,174.6755501,1.050736726,17.80694,16.40724,15.88462,15.68272,15.60647,756,301,6,393,3.22E+18,3.76E-05,2862,54471,575,STAR
1.24E+18,174.6859115,1.243010597,18.51409,17.53602,17.46655,17.47463,17.54031,756,301,6,393,3.22E+18,0.000741569,2862,54471,569,STAR
1.24E+18,174.7181038,1.16525463,16.84704,15.26381,14.7425,14.58302,14.5546,756,301,6,393,3.22E+18,0.000100833,2862,54471,567,STAR
1.24E+18,174.7418023,1.092187174,17.84395,16.92095,16.64387,16.53955,16.5392,756,301,6,393,3.22E+18,0.000110395,2862,54471,574,STAR
1.24E+18,174.6335624,1.194831298,19.13524,18.24116,17.99642,17.70429,17.67903,756,301,6,393,5.78E+17,0.0775663,513,51989,87,GALAXY
1.24E+18,174.6985791,1.239880336,19.36569,18.13778,17.41197,17.02548,16.77057,756,301,6,393,5.78E+17,0.1340741,513,51989,47,GALAXY
1.24E+18,174.8046115,1.152548388,17.71057,16.79198,16.47241,16.32122,16.28762,756,301,6,394,3.22E+18,0.000694479,2862,54471,603,STAR
1.24E+18,174.8078607,1.186708224,16.52991,15.15785,14.66761,14.49711,14.44421,756,301,6,394,3.22E+18,0.000186135,2862,54471,620,STAR
1.24E+18,174.8416642,1.16479821,19.35328,18.44306,18.12926,18.0031,17.92916,756,301,6,394,3.24E+18,-0.000479811,2877,54523,609,STAR
1.24E+18,175.0062101,1.061589394,19.39477,19.17801,18.9722,19.0969,19.26656,756,301,6,395,3.19E+17,1.053736,283,51959,330,QSO
1.24E+18,174.9428026,1.254627213,19.0026,18.42351,18.03098,17.74767,17.76665,756,301,6,395,5.78E+17,0.2070381,513,51989,3,GALAXY
1.24E+18,175.2076832,1.210575067,19.01306,17.45009,16.61603,16.1814,15.83193,756,301,6,397,3.19E+17,0.1081396,283,51959,363,GALAXY
